zt0_1	zt0_2	zt0_3	zt4_1	zt4_2	zt4_3	zt8_1	zt8_2	zt8_3	zt12_1	zt12_2	zt12_3	zt16_1	zt16_2	zt16_3	zt20_1	zt20_2	zt20_3
ostta01g05920	19.4347965293973	19.5528964537156	20.0952784710747	19.3728448966926	19.4373440593265	19.3551134422956	19.3574634838115	19.3281945428887	19.3366709839127	19.9795297627585	19.9753291522971	20.0118962435505	19.9610844347361	19.8600448773562	20.1788732127426	19.7286292876161	19.5311593041198	19.8880344083361
ostta01g05930	18.1960124843868	16.9458550103829	18.1546637936786	17.5070997580678	17.6005332685065	17.358023471208	18.061016206725	17.9506404774929	17.8402647482608	18.3083260777809	18.1780058485574	17.9078826061692	18.3686150154358	15.7039830340868	17.7409119444435	17.8465766982251	17.2270114819838	18.2337031801367
ostta01g05950	18.0290717580219	18.1730333375923	18.6244964826278	17.9690271668497	17.8853369818979	18.1658145406396	17.963061351039	16.6044670790062	18.3831102184901	17.2561696300822	16.1277879552762	18.1254769580845	15.956561181135	17.0099251444393	18.0632891077435	17.4646034843462	17.3821249843912	17.8269552578609
ostta01g05970	16.1601738500066	16.1966897422469	16.5081384877858	16.1186601081273	16.9370131102093	16.0771261589123	16.035611468822	16.0690710251823	17.03908169549	15.8669979922695	15.9944088746258	16.4828134829156	16.8682428796034	16.9647029612581	16.1045336948861	15.9197489508447	17.0281282678233	16.0961714308156
ostta01g05980	20.017151687265	20.1434415704968	19.6947948359821	20.1842671589019	19.9956025733955	20.2720756325138	20.001632385491	19.9868038539913	19.1214653708593	20.0356838337372	20.0635797505617	19.8363982163154	20.0813981990287	20.3250656585273	19.8058134417453	20.2479336489246	20.1281997025425	20.2279426346198
ostta01g05990	21.3809422934507	21.439151998947	20.4194012872751	21.255440834149	21.4401099316491	21.5444536883085	21.3454287544322	21.4591216173883	20.3970188425578	21.2564562530744	21.2768481051543	20.4462332336302	21.431073333129	21.2323614145906	20.286559150821	21.5995857813485	21.3850727049621	21.41764884336
ostta01g06000	19.0001387800936	15.9192492517472	18.8820439477583	19.1485703933096	19.1703155880315	18.5916386926693	19.012840769226	18.8677950360487	19.5850146613758	18.4555094509132	18.9209141805451	18.5974202432948	18.8465706007146	18.6761839542035	18.7963544083037	18.8736063634495	19.0943351922804	18.7070351228971
ostta01g06010	11.998348861369	17.0064327942501	17.0475275738201	12.036307522151	15.294951173292	16.1703307826948	15.9718907645124	15.9718907645124	15.9718907645124	16.4854264986571	16.4854264986571	16.4854264986571	16.9989622328018	16.9989622328018	16.9989622328018	16.4003961903356	16.4003961903356	16.4003961903356
ostta01g06050	18.1302239771941	19.1534499280251	18.7063160136449	17.9652627005235	18.0869061660623	18.4142020291416	18.4384225838813	18.2697623772839	18.413915636039	17.9670648639085	17.927751791334	18.3884566103069	17.9922888451856	18.5012896263266	18.830075247178	18.8156408377665	18.6767515638975	18.1652600907028
ostta01g06080	19.8681538295159	19.531790305924	20.2792585992894	19.5082105892847	19.8267887758954	19.5787014714305	19.702889150803	19.8101264324992	20.342744316346	19.5060120145673	19.6673579743308	20.0072040970645	20.0259038147241	19.4957414280365	19.9344947032817	20.1636893611004	19.7968409109037	19.9642652130949
ostta01g06090	14.0716439711698	14.0716439711698	14.0716439711698	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323
ostta01g06120	15.550877290746	15.550877290746	15.550877290746	14.9029753499364	14.9029753499364	14.9029753499364	16.4073153733983	16.4073153733983	16.4073153733983	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	16.1987792315555	16.1987792315555	16.1987792315555
ostta01g06140	15.4001583001577	15.4001583001577	15.4001583001577	15.4787200929749	15.4787200929749	15.4787200929749	13.9542576932527	13.9542576932527	13.9542576932527	12.4297952935306	12.4297952935306	12.4297952935306	15.8153986812165	15.8153986812165	15.8153986812165	14.9677135651835	14.9677135651835	14.9677135651835
ostta01g06160	16.6704698183435	15.0069967976765	17.3603228248426	16.4398957517016	16.9965899742836	15.8832015291196	16.9791686796894	17.2498855247137	17.5206023697379	16.7820136777818	17.1180949116463	17.4541761455108	16.2048673207123	14.790072744334	17.266658253656	16.35053870965	16.5232438261156	16.1778335931844
ostta01g06190	18.2081258342026	18.6095511193557	14.1626743856026	14.1893050986331	16.9567591911641	16.6785314750455	18.3994144214691	18.287580622353	17.9855909763196	15.9651753961035	18.4935512222178	18.3932747911081	18.5682854202291	18.8185840625468	18.2711933954658	17.1882016498691	18.518940147563	16.0133840000788
ostta01g06200	17.3491316417134	18.0306558649212	16.9436888872408	17.4176568840941	17.8511728625901	17.5886007377496	16.6672862612042	16.402932546681	17.5861823570723	15.4190071091997	18.120225238555	16.6426420552914	17.2204125142262	16.9079738774832	15.5918585694748	17.2881778681049	14.8017211797044	17.5502977347271
ostta01g06220	18.956611152825	19.2731442453075	18.6968709001547	18.9193703071818	18.6168153428955	18.9551897480585	18.6227566664629	19.0256521149283	19.0744661741606	18.371868818747	18.5221941892853	18.6107841746106	19.063981767336	18.8691618120343	18.6619487026315	18.6339127505277	18.5710873099713	18.7923654522941
ostta01g06240	18.4844320500996	18.5936459928325	17.7265710606837	18.6703547354176	18.4253342823903	18.3288887899415	18.1478767742485	17.0904391738929	18.2640985964484	17.8527641460983	17.9184796182758	17.8024772934502	18.0277206461038	17.858938864795	18.0969855118991	18.2352415748363	18.5573058147179	18.26368273492
ostta01g06270	13.7743970029131	13.7743970029131	13.7743970029131	13.2889677064054	13.2889677064054	13.2889677064054	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323
ostta01g06290	18.3892237474395	18.3179982763653	17.2019597628166	18.4293308991126	16.9716399785253	18.2724406593695	18.3361412417292	17.7788656847263	17.806629817056	17.8105168980958	17.9583717258502	17.5272777924377	18.3279706909983	18.0142153245186	17.527456689131	17.8838990486387	16.676313353884	17.82049266703
ostta01g06320	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	15.6899296986686	15.6899296986686	15.6899296986686
ostta01g06370	20.9914809338823	21.1304085524963	20.3556936485478	21.1910853813022	20.9031611252364	21.1671145926406	20.9531467187333	20.834490096885	20.4804833592527	20.8200374562926	20.5755135050917	20.4387540957315	20.8435149324391	20.9668140855974	20.4771849023241	20.9679983613532	20.8800989822556	20.6480086640907
ostta01g06390	20.4437557453335	21.0943631161022	20.8178949073028	20.6066111832821	20.7564426596698	20.6258419236118	20.425505670369	20.3277958854457	20.745606679066	20.9875229893394	20.7043084189114	20.7511905757665	21.1529990560139	20.9111531979554	20.7765186391039	21.1762060491097	21.0716457406387	21.0133636897727
ostta01g06430	17.5344306592991	16.8823806684494	15.0729823712554	17.2949771171278	16.7886897800451	15.1696970098271	16.2739807704911	16.1706735314045	18.0407932604226	16.7276792506772	15.8559528795465	17.5994056218079	13.5406485365953	15.2511324896964	17.3803105364276	16.796716491876	14.7531708748458	15.7749436833609
ostta01g06440	16.3831823748392	16.3831823748392	16.3831823748392	16.3166891149684	16.3627221556604	16.0701321461372	16.394150525823	16.4205760119906	16.4073632689068	16.1285342362082	16.2184044350662	16.1734693356372	16.2706499412924	16.3176319950432	16.2941409681678	16.1368522970704	16.2634152216934	16.3732964638205
ostta01g06460	14.7098359318281	15.4676743275194	15.8450975549421	15.6017965765056	15.7349403080839	15.4686528449274	14.2406426960059	15.5948385995059	15.2373521921162	13.2511747723396	14.4644058063541	15.6776368403685	14.6581776886563	13.7572738889858	15.2326384195552	11.9396175920479	15.2225699258363	13.4341666825087
ostta01g06490	16.1801314536932	16.0305192000349	16.3580641069847	16.6460687322253	16.5064145385489	16.40836254398	16.9390333332275	16.801674957386	16.3435332681055	15.0429228528601	15.6292839630252	16.5451872920207	16.1235095398166	16.104457163513	16.4025679058754	14.8878770408561	14.8510590938349	14.7316137878255
ostta01g06540	15.6515075982925	15.6515075982925	15.6515075982925	15.9763597570851	15.9763597570851	15.9763597570851	15.2428014810724	15.2428014810724	15.2428014810724	15.3955231028133	15.3955231028133	15.3955231028133	15.5482447245542	15.5482447245542	15.5482447245542	15.4841770713409	15.4841770713409	15.4841770713409
ostta01g06570	14.4508615151423	16.3278680703368	15.3893647927396	15.5538268300926	16.2129267608439	15.5466266025655	14.9389961477952	15.4722676434025	15.5343852694698	15.7732429058634	15.5312985510591	15.2893541962548	15.6922520704158	15.6622017716164	15.5850029543267	15.9559167426301	15.3107470318087	15.5852929976655
ostta01g06600	13.2966710786435	13.2966710786435	13.2966710786435	12.4660133503281	12.4660133503281	12.4660133503281	12.9767581161798	12.9767581161798	12.9767581161798	13.4875028820315	13.4875028820315	13.4875028820315	13.0054337355346	13.0054337355346	13.0054337355346	14.1273288069589	14.1273288069589	14.1273288069589
ostta01g06610	22.500903898818	21.8172123266993	22.2766124877861	22.3604866696835	22.4239524438115	22.2840126211431	22.4105721599547	22.1415381213909	21.8139424136663	22.3862471171523	22.050182127066	21.9485658935831	22.0798947077973	21.5354412144135	21.9194357083571	21.4322167044111	21.8251894156492	21.7299659100185
ostta01g06640	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	10.6429904052869	10.6429904052869	10.6429904052869	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323
ostta01g06660	18.7991244675988	19.25018355164	18.7058425580238	18.8907005568524	18.6978073364763	18.7888934393249	18.3868753852351	18.6118980414223	18.030930447066	18.7173809016631	18.4455462093425	19.1240558549028	18.7323643708786	18.8974500746153	18.5092804312609	19.1792939353502	19.1837174298223	19.1313548683573
ostta02g00035	17.4426589075717	16.5036119147208	12.5498094417922	16.4972403725484	16.6749985189375	11.7605633625854	17.5358584863729	17.4197828109088	12.845016509496	17.6968657384456	17.3620712942759	13.1466667520779	18.0036466133916	17.2771681491169	14.5265751271254	18.0452928696723	17.157649863276	17.6014713664742
ostta02g00040	17.0545761182609	17.2171776149487	16.6330165519449	17.1630246058777	18.0891678801971	16.8946189456666	16.7971671206275	16.9162518879549	16.4042747665012	16.7102389155232	16.1138571774939	16.5321894618201	17.3769300818474	17.9635791222802	17.0196963099095	17.6246640525167	16.6375436299227	17.4188438753978
ostta02g00100	21.6015176418839	19.0075477785358	21.9780663811408	20.5637094834997	20.3572542967871	19.9562386266108	21.1668892589887	19.9772744471737	21.2565027089945	21.4182540126532	20.5609972037934	21.4521839908433	21.0368091076559	19.448047265548	21.6704068629917	20.2539519239261	20.0107134232938	19.96687557762
ostta02g00130	20.5485621374196	20.6111297032644	20.2881053551802	20.5320941216336	20.6157963034137	20.4215689676881	20.5534777998071	20.1951959464977	20.2081479418844	20.1774992798621	20.5057255041114	19.9532644021073	20.566030453378	19.8833143909916	20.0361192896396	20.3719600813699	20.0104910321759	20.2709117881433
ostta02g00240	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	14.7556271166726	14.7556271166726	14.7556271166726	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323
ostta02g00250	18.2880501499625	17.9145282520072	18.2146104660318	17.9709525348613	17.9046806063559	17.487496144631	18.1929008145368	17.5198747861377	17.94524892166	17.2572143648398	17.1924560379128	17.0604719878094	17.8190993215775	17.6724903304773	16.9964422146409	18.1780830473681	17.7720087910429	17.9518548141763
ostta02g00300	13.8749167699483	13.8749167699483	13.8749167699483	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323
ostta02g00340	21.2594703361524	21.0418129843165	20.6985604018347	21.1218007534378	21.0648030829563	21.1963276363403	21.1052197607168	21.2992488082212	20.1373435799762	20.7316089910965	21.0180549935004	20.3727079101066	21.1575566398249	20.643430054724	20.587449175418	20.6782421190536	20.7239956397855	21.0833326696496
ostta02g00370	19.5040805620804	19.071795527905	17.8836076119238	19.3213123086159	19.1796377758603	19.1686540132939	19.2318770808436	18.9333307666595	16.0595278259847	19.1645348624746	19.1259040167657	17.8326140643952	18.9847146242193	18.6002009162754	18.4132476575249	18.86997555582	18.9335598766141	19.2385101589613
ostta02g00390	17.1374884586162	16.5789788278425	17.5914247712897	16.0296677627977	16.6743500720429	16.4716018554155	16.6717448270885	16.0855254922584	16.873811958925	16.3881396415058	16.3545064081751	16.3208731748444	14.9980316344543	15.3747499581091	16.1899376179802	16.3117685447153	16.3117685447153	16.3117685447153
ostta02g00420	17.7440487304005	15.4884688932281	17.4431164210367	17.6016862221048	17.4948404971226	17.6785535321439	17.6541000547099	17.3707629663287	15.9213837382687	17.0414837006147	17.6621617113294	17.0949585377291	17.6636538755428	17.4849553215354	17.3062567675279	17.7857409666346	17.5972611822091	17.5887410159492
ostta02g00430	13.0575711183853	14.5565730262491	13.8070720723172	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	13.2036594311943	13.2036594311943	13.2036594311943	13.5053657517557	13.5053657517557	13.5053657517557
ostta02g00460	15.9158243504016	15.2813050627964	15.5722940037275	16.2268062493346	15.7072032468794	15.7713259027483	17.3013215821558	17.6689604075569	18.036599232958	15.471073745123	15.8661500057938	15.5822919796651	16.0719407318231	16.0719407318231	16.0719407318231	15.6838157809635	15.8483455814244	15.766080681194
ostta02g00490	15.0401780258684	15.0401780258684	15.0401780258684	15.3837920765352	15.3837920765352	15.3837920765352	14.4200606798157	15.3615399199414	15.9109379190123	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	15.369469352447	15.369469352447	15.369469352447
ostta02g00500	19.7044853952253	19.3592031886837	19.3789958780926	19.5010301769512	19.7671337515996	19.4678794890566	19.1121021950067	19.3618851700582	19.2561379819074	19.9187809235544	19.6651015452446	19.5507711870888	19.8761066424187	19.2026701218899	19.104118262527	19.6555700245061	19.5728361474131	19.6311298660673
ostta02g00510	17.8563551656929	15.6157630852562	14.6123842435547	14.6476722606836	15.010348753638	16.1018882170309	17.5836457930299	17.5836457930299	17.5836457930299	16.6503354789639	16.1918710344848	14.7464624463087	16.508496633614	15.3187347204214	15.9136156770177	16.0630441368256	16.136217567967	16.2037337943866
ostta02g00520	16.9755921830694	17.6447884010332	17.3101902920513	16.6157972328726	16.9272415072464	16.6590422010246	16.8134405469373	16.691173423817	16.7523069853771	16.8787844820085	15.579755845075	14.2807272081416	16.4081667293452	16.6194539259058	16.5138103276255	15.9014110597301	16.8568248115744	17.3510919301543
ostta02g00555	16.5710839272172	16.5072745362431	16.443465145269	14.8855361867964	14.8855361867964	14.8855361867964	15.9051594525096	15.9051594525096	15.9051594525096	16.1930565851898	16.1930565851898	16.1930565851898	15.1127083500519	15.6221115461212	16.1315147421904	14.475053790818	14.475053790818	14.475053790818
ostta02g00562	16.4997634686958	15.7765275539582	16.4700674715749	15.6611885864892	14.5181551032742	16.5021777077536	15.6858871918806	16.4153387413672	16.0057715047083	14.5487870040163	15.4211339719194	16.223930254553	15.9034879250332	15.3482176826484	16.4587581674179	14.0530942696221	14.4137183492687	14.2334063094454
ostta02g00580	14.9867880834086	15.2034793730964	16.359449253849	16.2888591018216	16.2888591018216	16.2888591018216	16.6043878187885	16.1105542775993	17.0982213599777	16.6323085467922	16.6323085467922	16.6323085467922	16.2645884956095	16.2645884956095	16.2645884956095	14.6068535039707	14.6068535039707	14.6068535039707
ostta02g00610	23.6115030124178	22.9815022551702	23.6350020692947	23.1656165660699	23.3907351703294	23.0918920378449	23.1424612374988	23.1337908556681	23.4510230346364	23.4039132328206	23.4073743345495	23.6458193169983	23.4133240317521	22.9674926706726	23.5224505057309	22.960304435004	23.0885714838865	23.1453991502654
ostta02g00640	21.4081779148346	21.347000211257	21.0148907126795	21.3806975818473	21.6613233085635	21.4532435079002	21.3203416441508	21.4690911688738	21.1333653655071	21.0617652350298	21.2325538320435	21.0236606355244	21.4127979027214	21.6629730730796	21.1468020367099	21.5309606743956	21.3555228295707	21.309037621378
ostta02g00670	21.7309436780293	22.0380265029657	21.6281657487348	21.7567784010362	21.6185205052569	21.9234352566854	21.7569660706798	21.7577022860699	21.5835204191277	21.6663104042771	21.4464663170945	21.4328856227326	21.6227322822432	22.0026569841914	21.4635085200317	21.8824585629237	21.9283610904119	21.8773820160884
ostta02g00730	16.813658902869	16.6910378204656	16.7523483616673	16.4980519242984	17.0622676090109	17.4831457642608	17.7584605651906	17.6379247751795	17.4363273462364	16.5549997911547	16.5549997911547	16.5549997911547	15.4990953534406	16.575482159716	14.4227085471652	17.0032217875682	16.2366109393148	16.7400402416345
ostta02g00790	16.2849511603502	16.4747336169155	16.3798423886328	16.4077361549395	16.2476296543528	16.5825816705341	16.3017119107072	16.3017119107072	16.3017119107072	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323
ostta02g00810	20.7717128347811	21.0517984428567	20.7372316515711	21.051500821133	21.0771490283326	21.011526948749	20.2347170519729	20.7721462434521	20.5154955300774	20.8580349756649	20.6856016581541	20.4772784972695	20.8367176543333	20.560252865962	20.7424975706549	20.2974784578137	20.6256320283221	20.7052795178525
ostta02g00840	17.8052974889506	18.0449163633457	18.4061355289463	16.5241583182751	17.1625861816759	17.7871812620437	17.4145894045528	17.3607970918342	17.3876932481935	16.4412052640012	17.8233292841084	13.5212635010243	16.7940995203904	17.1751701068421	17.417867419716	16.6106000883582	17.3118033701628	17.6206567383356
ostta02g00870	19.9632454573581	20.0405308413885	19.4847415856915	19.6771710553306	19.8469770831489	20.1920918617483	19.7654063562704	19.7282454963501	19.4371897010497	19.0142826609914	18.8844514580469	19.495394445211	19.3139946472623	19.352547300136	19.4438515667084	19.3392731220847	19.2305106717659	19.5501390681327
ostta02g00880	20.7362432848288	20.5976783165109	20.4785692982084	20.7858664722516	20.8468608540152	20.8726392181567	20.7741517871851	20.8959864651304	20.3738993245995	20.7002998319399	20.6808079986642	20.2692461072255	20.7817564999599	20.7931205036326	20.3539241100791	20.8047484389767	20.6030862881407	20.6547524640451
ostta02g00900	18.3251338426555	17.5817607918571	18.6440410657782	17.7597414804387	18.2361242485745	17.6780265531143	16.9897956228139	17.9818104781456	18.7283663746134	18.2951744975213	18.1412044548679	18.370376948322	18.2190485762703	16.969269076195	18.3570656672391	16.9916126017188	17.7454881721277	16.896135429802
ostta02g00940	19.6715419976393	20.0434729617754	20.4154039259115	17.9352686954738	18.0796526345689	13.1730259449145	18.2864933980793	16.7045162932172	20.2639869268636	18.9104839414614	19.3388941064235	19.7607027991779	18.8638111630986	16.0988920847356	19.7717653909267	18.4625092198618	18.2471523050199	18.6778661347037
ostta02g00950	19.2822869335617	18.480178305238	18.2759242863875	19.0275373480607	19.4724716700148	19.5556644585204	18.6366455729536	19.5120772903482	18.2061597471303	17.7336665625025	18.8791744711306	18.0623832765866	19.1176146772552	19.4779758160725	18.9211565699437	19.392247330238	18.926642255903	19.4444943256897
ostta02g01010	17.3561808474618	17.5509992347886	17.7458176221154	16.9929284570108	17.3196916926775	17.1563100748441	17.5293201138007	16.834290709501	18.2243495181005	16.3195934842451	16.6331649617068	17.1212405040829	17.121726577682	17.121726577682	17.121726577682	16.8954202212511	16.5730295298698	17.2178109126324
ostta02g01020	22.7578653557038	23.0969227379411	22.0346363451567	22.8221695340553	22.7973774164538	22.9199183700267	22.6967169594482	22.8130468231707	21.9710305517258	22.9164145570227	22.7644092275107	22.0307777886517	23.070089889938	23.1348622553684	22.2626603173837	23.0993410336634	22.9736795018076	22.9513910795679
ostta02g01090	16.5179974672837	17.4807328623754	17.4960606810709	15.5240265026349	17.1167683859474	16.5062049842779	16.5668493791754	15.1800799960217	15.4820864508451	12.7012706730649	15.1138466606809	13.9075586668729	15.4999575885203	15.5981773079036	16.5446104541383	15.5966116971179	17.2088196298402	17.6092771551445
ostta02g01100	13.4590796130342	13.9738369968165	16.0679010396538	14.4779291101843	14.7210556753273	15.3118147883277	15.2199941378069	14.4378227034092	16.0021655722046	16.0964709170133	16.0964709170133	16.0964709170133	14.8701962230438	13.6857552197274	16.0546372263602	15.1040557903495	14.8175992423247	14.5311426942999
ostta02g01130	16.8094641905027	17.1348745548061	15.4678484650706	15.3101813869962	16.236619124696	16.7154835264941	17.1875704090444	17.1875704090444	17.1875704090444	12.8782768072645	15.6235496979974	14.2509132526309	15.8883149389989	16.3601312871688	15.4164985908289	16.0181831226067	15.8994146175434	15.7806461124801
ostta02g01140	20.4310650251008	20.7998932141188	20.2052050841319	20.5741855306959	20.2826754536523	20.8828889579103	20.5180031925854	20.6394690831804	20.0781888235103	20.490078897137	20.2940264513441	20.0084746749085	20.7167761691062	20.683888308102	19.620232034604	20.8739863304299	20.6408121262101	20.8737885817024
ostta02g01160	18.4539668549093	18.8285649900344	17.7345108476459	18.4190389478086	18.5154942281139	18.5994397818651	18.305314163321	18.2668944150446	17.5791128361844	17.5557352198239	17.4191568459583	17.8517065540656	17.6017165435932	17.8925719244909	17.5584697555785	18.0383717982338	17.9084717609286	16.5060365100769
ostta02g01180	20.3067325065777	20.353300636249	20.325425145522	20.2885320303365	20.2724180019619	20.5188025902507	20.3632516673667	20.2934757205012	19.8028035405411	20.1528197163076	20.2901226934465	20.0212108883774	20.5043979671063	20.5957764388435	20.1471134172481	20.5934420284446	19.983569347474	20.3455285425582
ostta02g01190	18.1679826359329	16.967781283726	16.6556032638164	19.3062311934921	16.2816207428191	18.548702259041	17.9945228542583	17.9974707470271	18.5375121691747	19.4786432618951	16.9161027145947	17.0866292866316	17.9359260717822	17.3318036725305	16.9029798942843	18.6425926829773	18.0090845219526	18.2588023984218
ostta02g01245	16.0171432571517	16.9643570457399	16.6307152758002	16.1022672454834	16.4910826358231	16.6878237772331	17.6626011278752	17.8285414701635	17.0120184325861	16.7479756179014	17.6196364209282	17.8242915971189	17.2850838166085	17.449331033245	17.9039123105362	17.3971134812507	16.9607648197744	16.8179203544782
ostta02g01310	16.9295788569675	16.4110538512297	16.6703163540986	16.8882788541645	16.8882788541645	16.8882788541645	16.8993125415929	16.8993125415929	16.8993125415929	16.9103462290214	16.9103462290214	16.9103462290214	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323	8.80531675886323
ostta02g01320	22.0524100722716	22.1951878566535	21.0462122241998	21.9269197711629	21.8106014502152	22.3316446004626	21.8472288999479	21.7617174675887	21.2972592338244	21.6031036564928	21.5475241213974	20.6975287288399	21.6789556865538	21.9374573223093	20.6909007232551	21.7476324368172	21.7446927839348	22.1090808334358
ostta02g01350	17.2702522283383	17.5516306857342	17.2473678537368	17.1245473042698	17.9113451539354	17.8523333382701	16.2502093244908	17.3248669073129	17.6980057143514	16.7486003242839	16.9020803209536	17.7888516947778	17.8279148219682	17.3796523737973	17.4062471446899	17.9394065314671	16.8400697533243	17.0087671879946
ostta02g01360	20.3818889813373	20.6450064443824	20.1293166690219	20.3385267712518	20.1991356203	20.6141063958102	20.3382705998158	20.1210799848616	19.9416204595552	20.2463383786164	20.2375717991127	20.037889224838	20.4310411287537	20.1034339096783	19.7678660434547	20.1714076287471	19.8319981428146	20.5409921890516
ostta02g01390	20.5146491660611	20.8632853933345	20.9022191125403	20.7691906191729	20.5579374739747	20.734391660264	20.5048285566217	20.4840800904849	20.8468817762143	20.2930461150347	20.2584375127969	20.6804499598209	20.6527443093478	20.6034272887564	20.7219942983166	20.6381073232904	20.6894537402506	20.6477502342908
ostta02g01510	17.1202229046914	16.8654857443567	18.1761736322235	17.9441649004964	18.661919370988	17.4238888961356	16.7112023475016	16.7570562802461	15.1155784951543	17.2184767771152	16.6471947285552	17.5218234569413	18.410000701887	17.3738062004025	17.3244321758485	17.8124475328074	16.9891485606001	17.6210117664111
ostta02g01520	18.2512905033934	18.9265003921206	17.5853371870529	20.2177747471675	19.3697205180603	18.6487680606036	19.3456486867746	19.3224903009123	17.8418952880671	18.9775119482925	19.4827754639646	18.3674526604228	19.1711771107083	19.129896133061	18.4555596225221	19.4870659856455	18.9111226733462	19.1137481725875
ostta02g01530	15.5531764930437	16.5288841495606	14.3466961026258	15.4861152184802	16.1598878825406	16.4452687270107	15.0527827633398	15.5976014519177	16.558501502725	15.5936593391963	15.5936593391963	15.5936593391963	15.9603365788632	16.3674893954665	16.3920482918	16.3189749411517	16.3104291893962	16.1013629812164
ostta02g01590	16.2486839289389	17.661233084612	16.9549585067755	17.5317895667144	17.6531247695029	17.0062676541823	16.468376851465	15.6749479603213	13.6225686933011	16.6572705366111	16.6572705366111	16.6572705366111	14.9234118432063	16.6283649582986	13.6012104562308	16.7173078578982	15.7358438700232	16.1115356836722
ostta02g01610	16.8421283050707	15.1498778674386	16.1750378470501	16.8513968240672	15.8624364257799	14.8734760274927	16.9599588277117	14.8825085552937	16.217327879407	16.8295475744986	16.1228857234567	16.136838414592	15.2191563633617	15.5093876780193	16.3129398119053	16.0489037580443	15.9645706670232	15.8802375760021
ostta02g01640	16.8696486155316	15.9218785999339	16.3957636077327	17.0665559246706	16.4296279502512	16.0183805083801	17.1123680671699	16.7656020079099	15.0032417604614	17.6300451575616	16.5420320528841	16.0025175708535	16.6724949817892	16.6724949817892	16.6724949817892	16.1923376157537	16.2328498512568	15.8488874380645
ostta02g01690	20.6883277105535	20.2932567879683	20.2277403592756	20.0474716324559	20.6384381338059	20.2012987706659	20.1203247868038	20.2324868124174	20.1091518812344	20.6454387410242	20.6982151462508	19.9774044647243	20.6186622574953	20.191380569064	19.9386064073316	20.1836893242304	20.1843483148891	20.2566048226611
ostta02g01730	19.8213942145245	19.4677876655535	19.6881576010635	19.8316407607055	19.7615183043327	19.6792543593085	19.7408278041416	19.6436659804557	20.1906096304846	19.44140542205	19.5175508543339	19.8639913103412	19.4923397007246	19.1859268112867	19.9450111813148	19.5751916576455	19.6808063730674	19.2286274446295
ostta02g01770	16.3986594845458	16.3986594845458	16.3986594845458	16.9308079516742	16.9308079516742	16.9308079516742	17.4629564188026	17.4629564188026	17.4629564188026	17.5954694417892	17.5954694417892	17.5954694417892	17.7279824647757	17.7279824647757	17.7279824647757	17.0633209746608	17.0633209746608	17.0633209746608
ostta02g01780	15.8804872691698	15.7001947135555	15.7216880652847	13.9824535206968	15.5949779029169	15.4119519216421	15.6096411022512	15.4845799732902	15.2545754911124	15.3267501660133	15.3267501660133	15.3267501660133	15.4944985308133	15.4894461172976	15.0443678875721	14.5391229761732	15.0806791526422	15.6222353291112
ostta02g01790	22.9062530538504	22.9139417448232	21.6161673243703	22.8775634766168	22.9403831772804	23.0772575047334	22.9089265144524	22.9396182479972	21.682555907281	22.477611886305	22.5429112800637	21.6183148125512	22.6601225812716	22.6508881598047	21.6095441176882	22.7442023175028	22.5167179789103	22.5384241222635
ostta02g01840	21.7222888985562	21.0232348833822	21.3306601240795	21.5649894204349	21.481106754591	21.3301711083904	21.5225600129017	21.2203909440327	21.6546272228765	21.1589984712823	21.0919994736012	21.5127632919696	21.355626561297	20.8295951318177	21.5181063950404	21.2218835042729	20.963303240853	20.9615011051833
