zt0_1	zt0_2	zt0_3	zt4_1	zt4_2	zt4_3	zt8_1	zt8_2	zt8_3	zt12_1	zt12_2	zt12_3	zt16_1	zt16_2	zt16_3	zt20_1	zt20_2	zt20_3
ostta03g00300	8.71722916042969	8.71722916042969	8.71722916042969	14.988702627763	14.988702627763	14.988702627763	14.627891599295	14.627891599295	14.627891599295	14.969511295625	15.7348818624714	15.3521965790482	15.4312154603712	15.4312154603712	15.4312154603712	8.71722916042969	8.71722916042969	8.71722916042969
ostta03g00310	18.1844312794934	18.141145843381	20.9312025891944	18.5711592639826	18.5392369897545	17.7230440485196	19.6797236366302	19.9109239970398	21.2305553923377	17.993187338227	17.0391190513118	21.1939267267711	18.9186265297784	18.0281327788749	18.3145469393638	17.9268812278833	18.6874754046853	20.9312025891944
ostta03g00350	23.7303085769992	23.9690473813983	24.1008610285767	23.757650421455	23.9145615010208	23.9711922782041	23.2853253016224	23.7608435015061	23.9740252229785	23.7652804527395	23.5148668084535	24.0520117865954	23.1390874711602	23.5263555419517	23.9136278756868	23.5684413551288	23.6490041420188	24.1008610285767
ostta03g00360	18.9862143543701	20.2024950190622	20.1644548114327	19.6545401228469	20.3737798948593	20.1108551500581	17.6556216415112	18.1384847746564	20.1672349849344	19.5111262391397	20.028307818569	20.2054102156554	18.9829850095247	17.9513177602868	20.2017943559574	17.8666822185895	19.6301791634632	20.1644548114327
ostta03g00400	19.5536740584336	19.9617436029477	19.5016812560844	19.6295663636675	19.7810789655189	19.6801552013379	19.6379350559681	20.0164048141586	19.5404763750051	20.4177161258368	20.5166290932969	19.5119783756147	19.5182882583382	19.602534106341	19.2681780229726	19.5647351357458	19.8570256488567	19.5016812560844
ostta03g00420	17.7072101355719	17.5710261266615	17.1468189365843	17.6567055664218	15.8290093226813	17.384409738324	17.8112564717443	17.56623597621	17.2129610957899	16.099884403639	16.8380222844011	17.1550266543095	17.7263693591705	17.4592657081641	17.0873751084229	17.7056299212357	17.5697400382417	17.1468189365843
ostta03g00430	20.6968561886148	20.9822992165955	20.5908194916169	20.8522430625754	20.7555238530448	20.2245991606029	20.6732455480609	20.4639549193487	20.2017845822766	20.2173333151874	20.4449191275041	20.3421298912989	20.4555736455092	20.5457064936882	20.1547749514795	20.6400406036351	20.5604680644348	20.5908194916169
ostta03g00440	18.3001560361838	18.9984232419577	16.9468582013817	17.2574220237057	17.3489527188722	17.4911007604439	17.7550404001627	18.1972827678687	17.9761615840157	17.6281402644387	17.6281402644387	17.6281402644387	17.7667327097758	17.2801189448616	16.7935051799475	17.6330591585436	18.3192601157056	16.9468582013817
ostta03g00450	17.7840521642668	17.7840521642668	17.7840521642668	14.8593636665181	17.4729667889676	18.1542616518235	17.1937981306229	17.5521385175083	18.1357445535571	16.1351470588021	16.5714839553385	17.7500541253876	16.0160762448947	18.5888325484167	18.8056023971766	17.1360460830797	18.1195242674092	17.7840521642668
ostta03g00490	16.2210670939034	15.6785662470387	15.949816670471	18.4564918578855	18.4564918578855	18.4564918578855	17.6060588727885	17.6060588727885	17.6060588727885	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969
ostta03g00520	18.030539510644	18.1796950801156	18.0252335508081	17.2457326292658	17.7408468804959	17.979531123428	17.9906906600582	18.3500050530241	17.4395332858941	18.195360971889	18.0360213775038	18.2442340610884	18.4564277534178	17.9886525177344	17.6099427618047	17.7061104220507	17.9868541411891	18.0252335508081
ostta03g00550	18.8058757593169	18.7842420576217	18.9687362688834	18.5910273013535	18.1084484124661	18.8386769490915	18.655602573757	18.703896671712	18.7051726635988	17.3695367196184	18.5931670369005	18.720550673358	18.3424421917896	18.6611888310289	18.7705225822766	18.6149963128666	18.6391676705401	18.9687362688834
ostta03g00580	16.5613928049025	17.1660653937283	16.1263154197416	16.5652185233194	17.2377059523284	16.0206872021021	16.855768264044	17.0635939703314	16.1223028307135	16.2310190858712	14.5036455192176	16.2581279398192	16.7537342518476	16.5704650363863	16.3494799881421	16.2557093992313	16.6982367480602	16.1263154197416
ostta03g00640	17.5261256413153	16.1739664323918	16.8500460368535	16.6655443726631	16.6655443726631	16.6655443726631	17.5502506117888	15.4118348051567	16.4810427084727	16.0006579249069	16.0006579249069	16.0006579249069	15.5202731413411	15.7304881309505	15.3100581517316	15.8466059698806	15.8466059698806	15.8466059698806
ostta03g00680	17.2886058582315	17.097530641425	15.9518196003369	16.745922622238	16.3404158498722	18.4219592608628	17.0473179850135	16.9668297617441	17.6936366534312	16.9085339389587	16.9085339389587	16.9085339389587	17.2766664485444	17.3587676506199	18.058920796423	16.8397554126289	16.4317710388353	15.9518196003369
ostta03g00690	20.8033546038708	21.0335716746145	21.5005324102478	20.7461590839976	20.9817251963656	21.6376775505117	20.6825759405951	20.8225274083883	21.5211168753139	21.5475252103671	20.5814010833897	21.1447705610288	20.7526082697284	20.5073712041527	21.4535513570234	20.1954693452494	20.8793712838713	21.5005324102478
ostta03g00710	16.5195243552992	17.4895421128516	16.555724201058	16.1456502473026	16.1456502473026	16.1456502473026	16.272331681445	16.272331681445	16.272331681445	16.3481026848716	16.3481026848716	16.3481026848716	16.4519134429648	16.4519134429648	16.4519134429648	16.555724201058	16.555724201058	16.555724201058
ostta03g00720	16.2568413278428	15.7998593797243	16.0283503537836	16.1598468313067	16.1598468313067	16.1598468313067	16.375366274068	16.2073203435916	16.2913433088298	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969
ostta03g00740	19.0032068359091	19.4386711954215	19.4676967804196	18.6507512803902	18.2548428328048	19.6088232747671	16.563518379918	18.306042417877	19.4338795437615	19.0558628319896	17.4654442650439	19.2318663335448	18.4502810275083	19.1000714286512	19.2324611333977	19.2897216087969	18.8766614560905	19.4676967804196
ostta03g00770	20.8892909150598	20.8920921740436	20.7193880231457	20.9544862353042	20.8249156027001	20.3280873267055	20.9906838068461	20.7466781990106	20.8317584308582	21.5877244671433	20.9823577421346	20.4125014205047	21.1876273152858	20.437521530799	20.554503836978	20.4765157659492	20.8436577268131	20.7193880231457
ostta03g00780	19.4333814513301	19.0704572139152	19.7628349344422	19.5963570506217	18.8467970805129	19.8872478875727	19.110972636395	18.8675055436948	20.2489598094945	19.895617620827	18.3618013756717	19.8638362771636	19.5353770299564	18.1752840162183	19.7869307576525	18.9732036072401	19.3922176349114	19.7628349344422
ostta03g00790	16.5034657754484	20.7153219706779	18.6093938730631	16.515148023749	20.9256604771596	18.7204042504543	17.8134286457274	20.117922777854	17.0691959532492	16.235579773117	19.6047720725306	17.4875591799194	17.0443296717639	18.3449534850336	17.6946415783988	16.2961014412223	19.3608567916949	17.8284791164586
ostta03g00820	14.9717510121484	15.8576730733923	14.170927937355	15.2223651217957	15.2223651217957	15.2223651217957	15.4446129026263	15.4446129026263	15.4446129026263	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	14.170927937355	14.170927937355	14.170927937355
ostta03g00830	22.6335922308164	22.752837658591	23.2698287771406	22.70250345438	23.181328019503	23.2711300357271	22.6898871136651	23.0117308257632	23.2402941866973	22.510834741031	22.5169845116917	23.2657022716684	22.6061697392046	23.106456349699	23.2068677630767	22.6089466623482	23.261261870246	23.2698287771406
ostta03g00860	16.9054781645579	17.2869627130334	17.0675975559639	17.444137410587	17.3697890134612	16.6834040311991	17.1895411450702	16.477535511984	15.3728602401995	18.3092482659654	18.0100876247693	16.2656916217155	17.375073303716	16.8226906510116	16.3393628569728	17.1372036551126	17.1862135377396	17.0675975559639
ostta03g00870	22.3356063167799	22.6509910629126	22.3125769187906	22.292969837031	22.7037233283906	21.9763394716176	22.340691219378	22.4491576272854	22.0913937179579	23.1903575006725	22.3546341393497	22.4623861730956	22.8539715009706	22.1404135919169	22.4851891815343	22.6070357405095	22.8869949163892	22.3125769187906
ostta03g00880	17.3060943517522	18.1339320741966	18.7672316020932	17.4674256062254	17.037379809681	17.0916914486356	18.7795109418764	18.434660688949	18.1110280116867	18.9781898528307	19.5222022737588	18.1257956479883	18.1382242421911	18.0317913642859	18.6540384831735	17.680014422617	18.0937468756346	18.7672316020932
ostta03g00920	22.8602608357442	22.3826026757603	22.5179704772002	22.7595360605081	22.1719012279924	22.2501473874006	22.3421098850173	21.8487218751595	22.1504247984944	21.8045004045439	21.3476407479952	22.3599069798993	22.9648814471416	22.3711353410706	22.359340514092	22.7983109738195	22.4537136846548	22.5179704772002
ostta03g01020	20.3895277364128	20.1746097112344	20.7238397261637	20.3077754174132	19.7726560337625	21.0273947842076	20.370752809376	20.3761173353428	21.0868858957478	19.7015675418227	20.3267179532815	20.7005234032705	20.3190219802855	20.4714750862031	20.7772186839789	20.2392486702647	20.4759536533233	20.7238397261637
ostta03g01030	21.5029637656428	21.2353060812412	21.0381331521519	20.8700150317968	20.6141469751543	21.4955764409834	21.2504099766129	21.2705217008075	21.4254097335631	21.2411809081419	20.4952157193561	21.0957575986002	20.8363108258683	21.3024529025889	21.5463798098932	20.6597559894205	20.729131448654	21.0381331521519
ostta03g01040	17.2939297745447	15.6869230838836	16.4904264292141	16.9395450214062	16.7801387660243	16.8598418937152	17.112785351031	16.0241993477249	16.568492349378	15.7102718849998	16.0028485103719	15.8565601976858	15.8159570483098	16.8573183629997	16.3366377056547	17.0395026187214	16.3767418203465	16.708122219534
ostta03g01060	15.0723850260226	15.0723850260226	15.0723850260226	14.1823696696163	14.1823696696163	14.1823696696163	14.680179710043	14.680179710043	14.680179710043	15.9545274388978	14.4014520620419	15.1779897504698	14.3394494014264	14.3394494014264	14.3394494014264	15.0723850260226	15.0723850260226	15.0723850260226
ostta03g01130	18.4590067340874	18.4834461987897	18.5151705990831	19.0830763700092	19.4778407506289	18.8804699709612	19.1038099576704	19.6330663634901	18.9397664030434	19.3948564316277	19.7865591976273	18.6973069293803	18.9607842777976	19.180792109853	18.6741221475715	18.6942421315638	19.2835008943136	18.5151705990831
ostta03g01150	19.9851481420913	19.3969563522926	20.0112118331838	20.3173089396379	18.8538682568467	20.1528543922266	19.2824999847096	19.0209652285644	19.9062301746645	18.3865705663612	18.1669053948859	19.581062303693	19.8180242672642	19.6315057229179	19.8245252381013	20.3085197407952	19.3512207720662	20.0112118331838
ostta03g01160	18.8470114918656	17.8658309509775	18.7327161827518	18.0802400155666	18.906864363119	19.3192238547341	17.9740697853705	17.5265425584252	18.5797321431579	16.6453614756964	15.7571362340031	18.1239397147506	17.851952620556	18.5035744507166	18.4114649660456	18.8138418542574	17.2042315929083	18.7327161827518
ostta03g01170	19.0720851343307	19.1181928531003	19.2042714899587	19.1931865838647	19.270143024226	20.4868445464721	19.4287910605313	19.9557030671874	20.3636279630694	18.0257490139106	18.4070378589589	19.7179939673947	19.0947011383793	20.3553574198999	19.5504326480359	19.2687199802165	18.837742121191	19.2042714899587
ostta03g01180	19.2436039498734	18.9670845647718	18.625881463867	19.1157732599011	18.6957958265885	18.6193268199608	18.9290814910109	18.4989311357086	18.4866695114331	18.8194118733182	18.8972732452705	18.7610822726335	19.1873308415885	18.7193493958537	18.480626588604	18.7856012513959	18.839908796007	18.625881463867
ostta03g01190	21.9859607466715	21.8831820008144	21.8866770383906	21.9420917066942	21.7718722412442	21.9069795413208	21.8589991619248	21.8200170217498	21.6613920539763	22.3365454882	21.4519812653186	21.5842648487646	21.9815855467474	21.4470938455671	21.8332296456658	21.8439245192569	21.9020158472868	21.8866770383906
ostta03g01210	19.650196859493	19.8435077131806	18.2523368275871	19.7177869637498	20.0738737235985	19.184382816336	19.6068413340283	19.6320092536882	17.9938532693743	17.3372096407154	18.3322194773055	18.0818888670902	19.7185272563473	18.4031882753801	19.8463046578702	18.0172305574762	19.3387833260327	18.2523368275871
ostta03g01240	19.0126269332756	19.5503237210287	18.948836549343	19.2033891589731	19.3194284699984	18.5420335176817	19.0946855140176	19.05653797669	18.2830952405192	19.7834549258859	20.4338674707906	18.8669407932924	19.5540471950545	19.0430193476117	18.6681164203143	19.0478282098758	19.3030586267375	18.948836549343
ostta03g01270	17.0297989401155	15.3348526633376	16.1823258017266	17.0613444071226	16.2607772474392	16.6610608272809	17.3801656115828	17.1552453667561	16.3674116066069	16.7235038250415	16.7235038250415	16.7235038250415	17.145087649379	15.8137125941567	16.4794001217678	16.4980309269141	16.390671434898	16.4443511809061
ostta03g01300	16.1993137715393	16.1993137715393	16.1993137715393	16.4147817126817	16.4147817126817	16.4147817126817	15.1751776789559	17.0094166321806	17.1092985207673	17.2712013393956	17.5607128038278	17.4159570716117	14.9440724965025	16.7264816194212	16.1783344215556	15.2059215966704	16.2381839402387	16.1993137715393
ostta03g01310	13.9215006945993	16.1644016741771	15.0429511843882	15.0891283111617	15.0891283111617	15.0891283111617	15.1159340230902	15.1546768527801	15.1353054379352	17.1497014296534	16.4335651677511	16.7916332987022	16.6479472119979	16.1104148715581	16.379181041778	15.2532800581679	16.8719523564235	16.0626162072957
ostta03g01320	17.4523168426699	18.3642931608016	18.6436111580083	17.6736100620643	17.789841954954	20.5295207835377	17.8554028812351	18.3862815008827	19.2189304089584	18.0380906344145	17.8579729674939	18.4095728829935	17.902094911008	17.8628142807981	18.9043546123386	16.9150971454671	17.5104338683351	18.6436111580083
ostta03g01390	23.3246857313417	23.2828198228408	23.2085794628448	23.098984542374	23.302184860556	22.9375493829485	23.2398706148857	23.0059155551149	22.6870211068766	20.8674125348762	23.1247690768614	22.915166263805	23.2237523656142	22.683264806066	23.0240096329845	23.1379081646821	23.1598221202172	23.2085794628448
ostta03g01410	17.9173330803975	18.0616287527298	18.1400141945202	18.0341320432384	17.7811095093388	18.3600281763234	18.1368256454573	18.3164426102634	18.101082243207	18.45697665287	17.8436029348853	17.2510993295021	18.3652264584455	17.7927401843018	18.1944846998339	17.9320282311022	19.0178501851561	18.1400141945202
ostta03g01430	20.1476756961128	20.7447215088782	19.7419135742758	19.6188296422652	19.8132111142891	19.8191397044184	19.6812507374792	19.9404057671888	19.3251246022084	20.2830918693513	19.7876641444601	19.8835408263755	19.9573800963076	19.5603357829559	19.6870784232916	19.780250650435	20.2991511251252	19.7419135742758
ostta03g01440	19.1640303110647	19.4674446647032	18.358922586364	19.5411899155387	19.4818356540336	18.3033763810987	19.2902256213321	19.2742546585946	18.0083546673652	19.4235334352124	19.1103954552425	17.9163560095446	19.3328679039712	18.6616551297651	18.2739866313123	18.8710797215302	18.9309359147401	18.358922586364
ostta03g01470	18.467491324564	18.4809604320419	17.5144616880951	18.3584004054479	18.3210417852854	17.3556835991079	18.345798270312	18.269125921545	16.8975262518629	16.9056737512656	18.3843814981876	16.8293045816847	18.4483187409067	17.755683498312	16.8652042778286	18.6608607262938	18.2559967959301	17.5144616880951
ostta03g01510	21.0683973702451	21.1138963461004	20.7286875675948	21.0336807739859	20.8387042215062	20.5784286761247	20.9430195968833	20.9747680840615	20.3708573832701	20.4904019325173	20.0803764507812	20.6851466261157	21.0790367500499	20.616332915795	20.5410433261471	20.9035883885932	21.1354547238932	20.7286875675948
ostta03g01520	16.7965164105025	17.6687448895643	17.0268520313154	16.7796586676693	17.405883598253	17.1328440379204	16.9709217378237	17.597770699434	16.6240200643268	16.0167508695466	17.736591581849	17.3339205664684	17.2553987742243	17.7493822891662	17.1919433299798	17.3727175794915	17.1248629707496	17.0268520313154
ostta03g01550	18.1304289040341	16.4091816296151	17.0775315539216	17.7716564008457	16.6546415937911	18.0277081993571	16.464922422054	16.6752041910806	17.7159140021168	14.5569607657293	16.6866773105438	16.9644690206697	17.3495640857227	16.3797142130105	16.8336822797813	16.7764062503618	17.0510799254715	17.0775315539216
ostta03g01570	17.6968465625952	17.2021938110041	17.4495201867996	16.610211046229	17.5041212879043	17.0571661670667	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	17.4830380915739	17.4830380915739	17.4830380915739	16.8361873061899	16.8361873061899	16.8361873061899
ostta03g01590	15.4895900610005	17.1281953317221	16.3088926963613	16.0907895532728	15.6288850438164	15.9490790203767	16.0599991922835	15.8863578977061	15.9731785449948	16.1035203218455	16.1035203218455	16.1035203218455	16.1213818381988	16.2338620986962	16.3463423591935	16.5473273912804	16.5473273912804	16.5473273912804
ostta03g01600	21.2446249876705	20.336448753038	22.189629260097	20.4421217817204	18.880081529316	22.5085460891078	21.3447716274594	20.3971592992883	22.3023848071635	18.9178961999808	20.7811685755489	22.17777120806	21.5876931635327	21.6609756874864	22.2315900796327	21.4916484328964	21.0737383669792	22.189629260097
ostta03g01610	21.3467082217067	21.2261807049332	20.7023433472051	20.8889295180294	21.2052413790483	20.7714251527072	20.3463065557007	20.4052268616646	20.5191169115475	21.1399184407184	19.9777412080353	20.4534011660007	20.9731792358878	20.5798066595515	20.6113011127216	20.8750882413026	20.9405529013435	20.7023433472051
ostta03g01640	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	16.0171482900539	16.0171482900539	16.0171482900539	15.7764836537332	16.5351550560832	16.1558193549082	14.5735088956196	14.5735088956196	14.5735088956196	8.71722916042969	8.71722916042969	8.71722916042969
ostta03g01670	18.671985903222	18.9770959619137	19.1859640411573	18.5618102833179	18.9714486961534	19.2228237820776	18.6466096133398	18.7091880158807	19.3927655112323	19.6221592488524	18.6146296869871	19.1480199842073	18.7241386141627	18.4879221396467	19.1433207003897	18.5224399961568	18.5977353824404	19.1859640411573
ostta03g01680	8.71722916042969	8.71722916042969	8.71722916042969	11.2994677472222	11.2994677472222	11.2994677472222	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969
ostta03g01690	20.9189585831274	20.1563878824661	20.8573906750965	20.8012247748846	20.3214962113955	20.8551457156137	20.7016952378058	20.4833628610233	20.8371717354201	18.9132823835456	18.7355465596936	20.5293856469157	20.97559122566	20.5322022101751	20.3964253945387	20.7661083998801	20.844693955492	20.8573906750965
ostta03g01760	12.7432193046562	14.3592314395964	13.5512253721263	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969
ostta03g01780	18.7855161183103	19.128740819254	18.6642578807574	18.9711315872703	18.62461391329	18.6721800604896	19.2540063958511	19.1158358789515	18.5293720392757	19.6889518689249	19.3153196014047	18.5950703589562	19.3340823316153	18.4246525925299	18.5393607000073	19.0435789673355	19.3629046439121	18.6642578807574
ostta03g01820	20.5109081988608	21.1229917468194	20.6345206817765	20.7040386750289	21.2652251570554	20.9834197147249	20.4944956728802	20.7476026694727	21.0789247940667	21.3029019738272	21.5986114076235	20.0938564550634	20.6591690739552	20.791590619266	20.6280640026087	20.5429501914188	20.9617737871671	20.6345206817765
ostta03g01980	20.3025157187506	20.0131292601106	19.3389417695343	20.0224995379878	19.9252651908614	19.8651206552896	20.4965185940997	20.44998709603	19.9752883151894	18.3917424912794	19.3446941771479	20.0507459951905	20.4142240917951	20.0232320391072	20.0203331187625	19.8804955010429	19.938611149902	19.3389417695343
ostta03g02030	17.5568402351316	15.7271171364062	18.1853215451476	15.5457162791575	17.7193968875298	18.0618001209553	18.4203884548508	18.4203884548508	18.4203884548508	17.0084296432624	17.9503788926367	18.1678470746283	15.9768155857996	16.5258302206616	18.2284452221516	16.5631116108422	18.157367275305	18.1853215451476
ostta03g02050	18.1346542953858	17.9546456820237	18.0225847201947	18.1500711675191	16.8428682682606	17.9574419659442	18.1383214866561	17.5326395106469	17.7493435471264	15.5531108534566	17.6924146487526	18.0415644869738	17.3460107426461	17.3741801844665	18.1642629407114	17.3941204208973	17.1794243609294	18.0225847201947
ostta03g02100	19.0766815517181	19.4656114342337	20.1609008304584	19.2392533239087	19.5747071486883	20.6955251831551	19.5213609358811	19.366325275988	20.6857351812378	20.2040714304792	20.1183446230901	20.0753878517626	19.5645914408468	19.3568336529373	20.2004891935537	19.1804254585274	19.3149644313949	20.1609008304584
ostta03g02140	22.026822494307	22.2245527430857	21.8939437468546	22.1153379950743	21.9410894335773	21.5889595734697	21.244315852396	21.8919371515385	21.4078671643175	21.0331744744529	21.5161127917613	21.508143946151	21.3699461853378	21.7154928142855	21.6304247705939	22.1527480433848	22.0598517543784	21.8939437468546
ostta03g02180	17.0331496640995	17.1484820856479	16.476347954317	17.1127188263917	17.2368616460018	16.3844096767916	16.9098459929089	16.7288222694597	16.8193341311843	17.4149233769561	15.1546824598808	16.2848029184184	16.6152783658794	17.0049170468647	16.2256396848941	15.5236234648239	15.9999857095705	16.476347954317
ostta03g02200	18.671904663017	19.650555100788	18.4354734364915	17.061297253307	18.6022655615387	18.2486341985398	16.5012702768459	18.0468636455031	17.5805013047249	18.9751015632069	18.9675792135365	18.5437039864684	16.6149537972733	17.352408914788	17.2849002734221	17.7417955877131	18.0156881139495	18.4354734364915
ostta03g02230	20.765780891302	20.7898085453094	20.7123102399042	20.8225595523654	20.7411228745025	20.7558611157679	20.9008744152987	20.7967850085766	20.7912813968375	21.0689618277161	20.714357227024	20.8627662557635	21.0975881508187	20.6697445649758	20.7482538335969	20.7192971976518	20.6295957460349	20.7123102399042
ostta03g02250	21.2536343127894	21.2102540041785	20.9066453539781	20.9716007474555	21.1040624238528	20.5056046603072	20.9536809199273	20.7923531141725	20.2521739130157	21.5768776966664	21.1549513732484	20.1412123103525	21.4063162913857	20.6360249248589	20.3217045998435	20.9781882883385	21.1889674233275	20.9066453539781
ostta03g02300	20.4600096597731	20.5437987399579	20.8150672011919	20.4510442573977	20.2358544657517	20.7234395325314	19.8414102380091	19.8391020561059	20.4303111441731	19.103140416294	19.6316808637805	20.5402492896671	20.4061987803584	19.8863466336872	20.5663265602345	20.2315546933806	20.2889028941928	20.8150672011919
ostta03g02360	20.7259305336616	20.9853025528023	20.1414478297847	19.7267680339637	19.5094867199942	19.7429263237122	20.4241763823544	20.9308888346879	19.7574209041481	20.3727430486292	19.913834268015	20.0344250992292	20.7858182954762	20.6334283048002	19.4455215433057	20.4781853568773	20.9759148237009	20.1414478297847
ostta03g02390	19.7246625734639	17.6722554677374	19.9421084527232	19.5188541308515	17.5455372364171	20.0738836660778	19.5581343417569	18.6475757409221	19.922558407081	16.7259257845815	17.2917753656294	19.761365182211	19.6376062406953	18.2708032746883	19.7993619744624	19.4624060240174	18.7670655800251	19.9421084527232
ostta03g02400	18.1071049046334	18.1605620050676	19.2680560282846	17.846764726621	17.8582869420749	19.2456254961251	18.6510727794091	18.7401119201838	18.6054223329043	18.8101046978106	17.8011480665005	18.0800367207336	19.6469644284555	17.3895873679328	19.1917853918294	18.4632176145398	20.0043827270927	19.2680560282846
ostta03g02420	18.2535089085143	18.1412111178662	17.8979047773215	18.756306749138	18.8987378234024	17.9446544469341	18.3572373477004	18.0987095267373	17.9957842565689	19.0244938908739	19.0080463225249	17.6459500432049	17.785713514901	18.3100172038049	17.6957899147402	18.6101837468304	18.5783975954003	17.8979047773215
ostta03g02450	19.2366392901239	19.1437428431079	19.0425490373647	18.2720439980059	18.6442063020181	18.929388663938	18.8660713306788	19.3894439721936	18.6331736105438	15.8757831971886	18.0761451462429	19.1610616845861	19.0412545427865	19.1379722668592	19.1698204948424	19.308940057411	18.524894024705	19.0425490373647
ostta03g02460	18.3280777431864	17.9759015227157	18.0027501479082	17.9721128813487	16.3207110302546	18.0194369115803	18.0090636181898	18.4615632405704	17.9620355788653	18.3797122171166	18.3797122171166	18.3797122171166	17.90799806144	18.2073160624325	18.0517233627532	18.1789150177082	17.7825496779943	18.0027501479082
ostta03g02470	23.4292747320774	23.2458915229274	23.2505862796935	23.3847555681953	23.2067755609958	23.7294394373973	23.4231434426549	23.3005913937526	23.63932815438	23.2703298243163	23.2366718241547	23.3052063117541	23.5766154487	23.5332590851181	23.2358913890266	23.3691437565682	23.342651797136	23.2505862796935
ostta03g02530	16.0535727331535	16.5662662920344	15.6152821023341	15.6356328500045	15.6356328500045	15.6356328500045	15.5232745945132	15.5232745945132	15.5232745945132	15.4109163390218	15.4109163390218	15.4109163390218	15.5130992206779	15.5130992206779	15.5130992206779	15.6152821023341	15.6152821023341	15.6152821023341
ostta03g02540	19.4958234059561	19.4142095511386	18.4836549255182	18.4619689271996	18.8303518240747	19.0701986491608	16.2864886276575	16.4013019898145	18.3186353256306	19.4514269736865	19.7936891284792	19.1645865741875	18.4817260606608	18.1506228644651	18.2114537102004	18.0418897759049	18.5872609708068	18.4836549255182
ostta03g02550	17.1521345145965	18.3913583591135	18.270659652491	18.0981126462239	18.5546651687495	18.0314787361028	16.5155169392182	17.8064713263324	17.4522944581117	18.3741181788974	17.4988068886764	18.1752488821292	17.4680579025352	18.1831061276411	17.9158461179602	17.8666478130086	17.9956965464576	18.270659652491
ostta03g02630	17.7436639594853	17.5363955115341	18.4984628564297	17.656979149565	17.5277075160686	17.6524800887741	17.8674186644109	18.0708187761733	16.1452946768472	17.9951839540606	16.2349405149963	16.9761671808813	18.2423358672742	18.0398650475473	17.1507245939122	18.126020359756	18.2145981811272	18.4984628564297
ostta03g02650	18.0919492978037	18.9555337886335	16.4419099008394	19.3834444295871	19.3834444295871	19.3834444295871	16.2418549063441	16.2418549063441	16.2418549063441	16.3930760399148	16.3930760399148	16.3930760399148	17.6683429787928	17.5033549478794	17.3383669169659	17.0007735075175	17.5596371141956	16.4419099008394
ostta03g02720	21.7910300654433	22.1967677954269	21.5231291704862	21.7007197658298	21.9205618932134	21.2576425697997	21.668178147329	21.6324328866355	21.3033062912158	22.0359825450555	21.2827159254477	21.3116240225769	21.6291531633567	21.3471497976968	21.6008974188014	21.5879624638817	21.879660041335	21.5231291704862
ostta03g02730	17.4886294115693	17.4886294115693	17.4886294115693	16.913452182218	16.913452182218	16.913452182218	14.7836500247129	12.753174329114	13.7684121769135	13.8912613285164	13.8912613285164	13.8912613285164	14.0141104801194	14.0141104801194	14.0141104801194	17.4886294115693	17.4886294115693	17.4886294115693
ostta03g02770	21.0623263278528	20.1619088856518	21.452884775073	20.9070409364994	20.4001262236294	21.6224996254397	20.8355471445336	20.0635563294571	21.4770411479941	21.8818434591975	20.6471822418936	21.3680043178084	21.245331191817	20.7120907632976	21.8695517220997	21.1113835572546	20.6419050666025	21.452884775073
ostta03g02800	8.71722916042969	8.71722916042969	8.71722916042969	13.2129456836934	14.458537271696	13.8357414776947	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969	8.71722916042969
ostta03g02810	20.9286970724845	21.3314483820376	20.406652594223	20.7236883617665	20.9842300368025	19.9156276636321	20.6435874326215	20.6962981170416	20.3117534144131	21.0720688861264	20.7385394059075	20.408753567351	20.9468865101667	20.2603156842663	20.2909632227129	20.4199050846743	21.0218115898788	20.406652594223
ostta03g02820	22.0487662896472	21.9486885108477	22.0134942746991	22.2651517853405	22.0202800625743	22.1324207179458	22.1325929590348	22.1492101532168	22.2892484189421	22.1924833065338	22.1592167655802	21.8876546984784	22.1169492364505	21.9761695925483	21.861054042792	22.0370233083784	21.9663999648427	22.0134942746991
ostta03g02825	19.7246742622613	19.5001385629655	19.1507716656393	19.505777253787	19.3662191518457	19.4744452215616	19.5378616402759	19.2217566021289	19.3864463948385	19.3915154515065	19.0964845087126	19.3439368383409	19.6366709659151	19.08077401919	18.9845474317915	19.3439144030354	19.2507510779019	19.1507716656393
